MSHA ID,Year,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Coal_Supply_Region,Production_(short_tons),Average_Employees,Labor_Hours,log_production
1519621,2014,H-2,Kentucky (East),Breathitt,Permanently abandoned,Surface,Independent Producer Operator,Mine only,"Revelation Energy, Llc","P.O. Box 249, Stanville,, KY 41659",,Appalachia Central,193707,7,17725,12.174101987100398
1519741,2014,S-16 Gobblers Knob,Kentucky (East),Breathitt,Active,Surface,Independent Producer Operator,Mine only,"Revelation Energy, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,266782,28,48257,12.494187124480788
1519176,2014,Barger Branch Job #14,Kentucky (East),Clay,Permanently abandoned,Surface,Independent Producer Operator,Mine only,"B&w Resources, Inc.","P.O. Box 466, Manchester, KY 40962",,Appalachia Central,24567,8,18020,10.109159357938298
1519503,2014,Mitco Job #12,Kentucky (East),Clay,Permanently abandoned,Surface,Independent Producer Operator,Mine only,"B&w Resources, Inc.","300 Liperote Way, London, KY 40741",,Appalachia Central,124193,23,55475,11.729592086184656
1518418,2014,Joe's Run,Kentucky (West),Daviess,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Western Kentucky Minerals, Inc","P.O. Box 155, Philpot, KY 42366",,Illinois Basin,10538,3,5573,9.262743050769231
1519657,2014,North Knottsville Mine,Kentucky (West),Daviess,Active,Surface,Independent Producer Operator,Mine only,"Western Kentucky Minerals, Inc","P.O. Box 155, Philpot, KY 42366",,Illinois Basin,313269,27,70249,12.654817525348278
1519556,2014,Job #8,Kentucky (East),Elliott,Permanently abandoned,Surface,Independent Producer Operator,Mine only,"Mountain Source Energy, Llc","P.O. Box 308, Mt Sterling, KY 40353",,Appalachia Central,8684,7,2461,9.069237530998182
1512908,2014,Connor Coal Company Inc No 1,Kentucky (East),Floyd,Active,Underground,Independent Producer Operator,Mine only,"Connor Coal Company, Inc.","P.O. Box 224, Auxier, KY 41602",,Appalachia Central,65013,13,14032,11.08234252888044
1518538,2014,Auger Mine No 34,Kentucky (East),Floyd,Active,Surface,Independent Producer Operator,Mine only,B & H Coal Co Inc,"P.O. Box 221, Jackson, KY 41339",,Appalachia Central,9872,2,2910,9.197457746145169
1518574,2014,No 2,Kentucky (East),Floyd,Active,Surface,Independent Producer Operator,Mine only,Metelectric Llc,"2533 Pascoli Place, Lexington, KY 40509",,Appalachia Central,48107,9,13734,10.781182975650898
1518730,2014,M-102,Kentucky (East),Floyd,Temporarily closed,Surface,Contractor,Mine only,Contract Highwall Mining Llc,"P.O. Box 249, Stanville, KY 41659",,Appalachia Central,119939,8,18569,11.694738559185659
1518881,2014,#9,Kentucky (East),Floyd,Permanently abandoned,Underground,Independent Producer Operator,Mine only,Cheyenne Enterprises Inc,"5363 Collins Hwy, Pikeville, KY 41501",,Appalachia Central,21466,17,13806,9.97422556704147
1518936,2014,No. 1,Kentucky (East),Floyd,"Active, men working, not producing",Underground,Contractor,Mine only,Mrm Mining Inc,"P.O. Box 536, Mcdowell, KY 41647",,Appalachia Central,152978,26,45505,11.938049399186005
1518980,2014,Frasure Branch,Kentucky (East),Floyd,Active,Surface,Operating Subsidiary,Mine only,"Revelation Energy, Llc.","1051 Main Street, Milton, WV 25541",,Appalachia Central,173546,64,122130,12.064197972911385
1518998,2014,Spurlock #2 Surface Mine,Kentucky (East),Floyd,Active,Surface,Independent Producer Operator,Mine only,Spurlock Mining Llc,"1801 Watergap Rd, Prestonsburg, KY 41653",,Appalachia Central,188868,22,52878,12.1488036373396
1519087,2014,Mine #14,Kentucky (East),Floyd,Active,Underground,Independent Producer Operator,Mine only,"Hubble Mining, Llc.","P.O. Box 392, Pikeville, KY 41502",,Appalachia Central,27762,15,18438,10.231423458135055
1519224,2014,#1,Kentucky (East),Floyd,Active,Underground,Independent Producer Operator,Mine only,"R & C Coal, Llc","P.O. Box 2037, Pikeville, KY 41502",,Appalachia Central,20640,9,7709,9.9349862195955
1519242,2014,Redhawk #1,Kentucky (East),Floyd,Active,Underground,Independent Producer Operator,Mine only,"Redhawk Mining, Llc","3228 Summit Square Pl Ste 180, Lexington, KY 40509",,Appalachia Central,583911,103,227838,13.277503852936448
1519413,2014,Emma #1,Kentucky (East),Floyd,Active,Surface,Independent Producer Operator,Mine only,"Coal Mining, Inc.","439 Meadows Branch, Prestonsburg, KY 41653",,Appalachia Central,22076,13,26934,10.002246324559392
1519565,2014,Hubble 12,Kentucky (East),Floyd,Permanently abandoned,Underground,Independent Producer Operator,Mine only,Hubble Mining Llc,"P.O. Box 392, Pikeville, KY 41502",,Appalachia Central,56128,24,26251,10.935390075731855
1519588,2014,Spurlock #4 Surface Mine,Kentucky (East),Floyd,Active,Surface,Independent Producer Operator,Mine only,Spurlock Mining Llc,"3228 Summit Square Pl Ste 180, Lexington, KY 40509",,Appalachia Central,416132,28,69449,12.93875779660427
1519610,2014,Emma Hwm #1,Kentucky (East),Floyd,Active,Surface,Independent Producer Operator,Mine only,Coal Mining Inc.,"439 Meadows Branch, Pestonsburg, KY 41653",,Appalachia Central,23932,5,7333,10.082971754509922
1519633,2014,Redhawk #4 Mine,Kentucky (East),Floyd,Active,Underground,Independent Producer Operator,Mine only,Redhawk Mining Llc,"3228 Summit Square Pl Ste 180, Lexington, KY 40509",,Appalachia Central,149094,40,86820,11.912332258494429
1519718,2014,Redhawk #6,Kentucky (East),Floyd,Active,Underground,Independent Producer Operator,Mine only,Redhawk Mining Llc,"1801 Watergap Road, Prestonsburg, KY 41653",,Appalachia Central,314113,40,81075,12.657508072763239
1519724,2014,9a,Kentucky (East),Floyd,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Cheyenne Enterprises, Inc.","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,111005,18,31830,11.617330524325018
1519726,2014,No. 4,Kentucky (East),Floyd,Active,Underground,Independent Producer Operator,Mine only,"Mrm Mining, Inc.","P.O. Box 564, Mcdowell, KY 41647",,Appalachia Central,5263,18,4000,8.56845648535378
1519761,2014,Ghm #10,Kentucky (East),Floyd,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Green Hill Mining, Inc.","P.O. Box 760, London, KY 40743",,Appalachia Central,6911,2,996,8.840869624091395
1502263,2014,Darby Fork No 1,Kentucky (East),Harlan,Active,Underground,Operating Subsidiary,Mine only,Lone Mountain Processing Inc,"Drawer C, St Charles, VA 24282",,Appalachia Central,483969,106,269931,13.08977613406073
1514728,2014,S-25 Foresters Spur,Kentucky (East),Harlan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Revelation Energy, Llc","P.O. Box 267, Coldiron, KY 40819",,Appalachia Central,463790,77,206885,13.047187142553446
1517234,2014,Huff Creek No 1,Kentucky (East),Harlan,Active,Underground,Operating Subsidiary,Mine only,Lone Mountain Processing Inc,"Drawer C, St Charles, VA 24282",,Appalachia Central,456563,115,297491,13.031481976066871
1517903,2014,No.17 Mine,Kentucky (East),Harlan,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Harlan Cumberland Coal Co, Llc","P.O. Box 220, Lejunior, KY 40849",,Appalachia Central,44748,20,24871,10.70880202996682
1518197,2014,Jarisa Cave Spur Mine,Kentucky (East),Harlan,Permanently abandoned,Underground,Independent Producer Operator,Mine only,Jarisa Inc.,"P.O. Box 536, Neon, KY 41840",,Appalachia Central,209630,37,78074,12.253099350957928
1518241,2014,Cloverlick # 1a,Kentucky (East),Harlan,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Hubble Mining Co. Llc,"P.O. Box 392, Pikeville, KY 41502",,Appalachia Central,294937,51,126491,12.594517053192885
1518247,2014,Big Branch,Kentucky (East),Harlan,Active,Surface,Independent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 157, Bardtown, KY 40004",,Appalachia Central,417809,38,108419,12.942779669279961
1518277,2014,No. 3 Mine,Kentucky (East),Harlan,Active,Underground,Independent Producer Operator,Mine only,Yellow Rose Coal Co. Llc,"P.O. Box 220, Lejunior, KY 40849",,Appalachia Central,67040,21,31451,11.113044735155965
1518516,2014,No 1,Kentucky (East),Harlan,Active,Underground,Independent Producer Operator,Mine only,Linsco Energy Llc,"P.O. Box 117, Stoney Fork, KY 40988",,Appalachia Central,84720,26,63737,11.347106980275289
1518643,2014,Highsplint Strip,Kentucky (East),Harlan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Dixie Fuel Company Llc,"51 Grays Branch Road, Grays Knob, KY 40829",,Appalachia Central,60158,7,21127,11.004729713390253
1518647,2014,Clover Fork No 1,Kentucky (East),Harlan,Active,Underground,Operating Subsidiary,Mine only,Lone Mountain Processing Inc,"Drawer C, St. Charles, VA 24282",,Appalachia Central,944302,131,325098,13.758201309219901
1518869,2014,Cvb No 1,Kentucky (East),Harlan,Active,Underground,Independent Producer Operator,Mine only,Rex Coal Company Inc,"51 Grays Branch Road, Grays Knob, KY 40829",,Appalachia Central,220129,45,122581,12.301969017126877
1519215,2014,Infinity #2,Kentucky (East),Harlan,Active,Surface,Independent Producer Operator,Mine only,Infinity Energy Incorporated,"302 S Jefferson St., Suite 400, Roanoke, VA 24011",,Appalachia Central,2219,3,3658,7.704811922932594
1519260,2014,No D-5a Mine,Kentucky (East),Harlan,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Hubble Mining Company, Llc.","P.O. Box 269, Grays Knob, KY 40829",,Appalachia Central,184864,41,103561,12.127375698580993
1519418,2014,Cloverlick # 3 Mine,Kentucky (East),Harlan,Active,Underground,Independent Producer Operator,Mine only,Jarisa Inc.,"P.O. Box 536, Neon, KY 41840",,Appalachia Central,182536,36,77250,12.114702692825405
1519426,2014,Ky No 6,Kentucky (East),Harlan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Straight Creek Coal Mining, In","P.O. Box 117, Stoney Fork, KY 40988",,Appalachia Central,221300,44,112632,12.30727452603914
1519525,2014,Highsplint #1,Kentucky (East),Harlan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Robert Clear Coal Corporation,"P.O. Box 1385, Lafollette, TN 37766",,Appalachia Central,75675,16,33862,11.234203133889919
1519549,2014,Pathfork,Kentucky (East),Harlan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Nally & Hamilton Enterprises,","P.O. Box 157, Bardstown, KY 40004",,Appalachia Central,560,6,3582,6.327936783729195
1519645,2014,Ky No.7,Kentucky (East),Harlan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Straight Creek Coal Mining, In","P.O. Box 117, Stoney Fork, KY 40988",,Appalachia Central,320119,48,110806,12.676448080647539
1519737,2014,D-5,Kentucky (East),Harlan,Active,Underground,Independent Producer Operator,Mine only,"Revelation Energy, Llc","76 George Road, Betsy Layne, KY 41605",,Appalachia Central,10637,11,13500,9.272093768251665
1502132,2014,Dotiki Mine,Kentucky (West),Hopkins,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Webster County Coal Llc,"4611 State Route 270w, Clay, KY 42404",,Illinois Basin,3914010,367,968333,15.180072981865912
1517216,2014,Cardinal,Kentucky (West),Hopkins,Active,Underground,Operating Subsidiary,Mine only,Warrior Coal Llc,"57 J.E. Ellis Road, Madisonville, KY 42431",,Illinois Basin,4503914,461,1221571,15.320457354480824
1517232,2014,Richland No 9,Kentucky (West),Hopkins,Permanently abandoned,Underground,Operating Subsidiary,Mine only,Warrior Coal Llc.,"57 J.E. Ellis Road, Madisonville, KY 42431",,Illinois Basin,584014,72,196398,13.277680234125766
1518826,2014,Elk Creek Mine,Kentucky (West),Hopkins,Active,Underground,Operating Subsidiary,Mine only,Hopkins County Coal Llc,"35 Frank Cox Road, Madisonville, KY 42431",,Illinois Basin,2992895,357,928735,14.911751704361786
1515851,2014,Mine No 1,Kentucky (East),Johnson,Active,Surface,Independent Producer Operator,Mine only,Jordan Construction,"15810 Hwy 32, Blaine, KY 41124",,Appalachia Central,5415,2,1571,8.596928159435091
1519548,2014,Surface #4,Kentucky (East),Johnson,Active,Surface,Independent Producer Operator,Mine only,Mine Rite Coal Co Inc,"190 Ky Rt 689 E, Flat Gap, KY 41219",,Appalachia Central,60195,12,30053,11.005344571369127
1519678,2014,No. 4,Kentucky (East),Johnson,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Blackstone Coal Company, Llc","445 River Bend Way, Grayson, KY 41143",,Appalachia Central,106288,16,39146,11.573907669905022
1519748,2014,Jf Aml Stabilization And Recla,Kentucky (East),Johnson,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Jigsaw Enterprises, Llc","P.O. Box 2096, Pikeville, KY 41502",,Appalachia Central,31461,16,12591,10.356503962502515
1517497,2014,No. 68,Kentucky (East),Knott,Active,Underground,Independent Producer Operator,Mine only,Blue Diamond Coal Company,"1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,484961,104,246248,13.091823754315238
1519116,2014,Mine #9a,Kentucky (East),Knott,Active,Underground,Operating Subsidiary,Mine only,Enterprise Mining Company Llc,"5703 Crutchfield Drive, Norton, VA 24273",,Appalachia Central,1160794,117,274472,13.964614811689687
1519315,2014,Yellow Mtn Surface Mine,Kentucky (East),Knott,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Kentucky Fuel Corporation,"20475 Us 23, Louisa, KY 41230",,Appalachia Central,66560,37,70136,11.10585907549509
1519400,2014,No. 88,Kentucky (East),Knott,Active,Underground,Independent Producer Operator,Mine only,Blue Diamond Coal Company,"1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,243201,41,90884,12.4016435409078
1519416,2014,Bearville,Kentucky (East),Knott,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Pine Branch Mining Llc,"3228 Summit Square Place, Suit, Lexington, KY 40509",,Appalachia Central,217015,15,48347,12.287721754557577
1519437,2014,S-14 Trace Fork,Kentucky (East),Knott,Active,Surface,Independent Producer Operator,Mine only,"Revelation Energy, Llc","P.O. Box 249, Standville, KY 41659",,Appalachia Central,81212,35,24345,11.304818298482132
1519559,2014,No. 2 Mine,Kentucky (East),Knott,Temporarily closed,Underground,Independent Producer Operator,Mine only,"Samuel Coal Co., Inc.","13186 Hwy. 7 South, Kite, KY 41828",,Appalachia Central,68634,19,40304,11.136543317753729
1519586,2014,Hwm Ms0002,Kentucky (East),Knott,Temporarily closed,Surface,Independent Producer Operator,Mine only,Kentucky Fuel Corporation,"302 S Jefferson St Ste 400, Roanoke, VA 24011",,Appalachia Central,71461,20,25582,11.176907125322197
1519743,2014,Surface Mine 1,Kentucky (East),Knott,Active,Surface,Independent Producer Operator,Mine only,"Black Pearl Resources, Llc.","5359 Collins Highway, Pikeville, KY 41501",,Appalachia Central,10703,6,9200,9.278279354984376
4609151,2014,#46 (Yellow Creek),Kentucky (East),Knott,Active,Surface,Independent Producer Operator,Mine only,Bundy Auger Mining Inc,"2005 Webster Rd, Summersville, WV 26651",,Appalachia Central,149904,10,24009,11.91775036819097
1517691,2014,Mine #3,Kentucky (East),Knox,Active,Underground,Independent Producer Operator,Mine only,Alden Resources Llc,"332  W Cumberland Gap Pkwy, Corbin, KY 40701",,Appalachia Central,38138,51,114601,10.548966439394572
1518426,2014,Mine #5,Kentucky (East),Knox,Active,Underground,Independent Producer Operator,Mine only,Knox Operating Llc.,"788 Bailey Switch Rd., Bluefield, VA 24605",,Appalachia Central,170,3,814,5.135798437050262
1519187,2014,Shm-10 (Maple Creek),Kentucky (East),Knox,Active,Surface,Independent Producer Operator,Mine only,Contract Highwall Mining Llc,"P.O. Box 249, Stanville, KY 41659",,Appalachia Central,152572,9,19168,11.935391894758302
1519387,2014,Logan Hollow #1,Kentucky (East),Knox,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Alden Resources Llc,"332 W Cumberland Gap Pkwy, Corbin, KY 40701",,Appalachia Central,22387,9,17068,10.016235712227882
1519486,2014,"Davex Energy, Llc #1",Kentucky (East),Knox,Active,Underground,Independent Producer Operator,Mine only,"Davex  Energy, Llc","P.O. Box 856, Jellico, TN 37762",,Appalachia Central,8545,8,7346,9.053101595549691
1519606,2014,M-119 (Flat Creek),Kentucky (East),Knox,Active,Surface,Independent Producer Operator,Mine only,"Contract Highwall Mining, Llc","4978 Teays Valley Road, Scott Depot, WV 25560",,Appalachia Central,36654,7,11771,10.509277841877822
1519611,2014,Tinsley Branch,Kentucky (East),Knox,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 157, Bardstown, KY 40004",,Appalachia Central,127634,30,81695,11.756922072079535
1519627,2014,Flag Ridge Job,Kentucky (East),Knox,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Mountainside Coal Company,"7692 S. Hwy 25w, Williamsburg, KY 40769",,Appalachia Central,176736,34,83016,12.082412372700913
1519696,2014,Flat Creek Mine,Kentucky (East),Knox,Active,Surface,Independent Producer Operator,Mine only,"Mountainside Coal Co., Inc.","7692 S. Hwy 25w, Williamsburg, KY 40769",,Appalachia Central,2261,22,10118,7.72356247227797
1519740,2014,Old Way#1,Kentucky (East),Laurel,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Acpky1,llc","309 Kite Hollow, Meally, KY 41234",,Appalachia Central,8191,8,10501,9.010791269515602
